year,block,snow,otc,treatment,tussock,species,growthform,individual,DOYsf,FLB,FLE,FCC,WLC,TS,LD,notes
2012,2,C,O,C.O,I,BETNAN,,3,145,145,163,,234,,,
2012,2,C,O,C.O,I,BETNAN,,4,145,145,160,185,234,,,
2012,2,C,O,C.O,I,BETNAN,,5,145,145,158,,234,,,
2012,3,C,O,C.O,I,BETNAN,,1,144,145,160,181,210,,,
2012,3,C,O,C.O,I,BETNAN,,2,144,145,158,181,210,,,
2012,3,C,O,C.O,I,BETNAN,,3,144,145,158,181,234,,,
2012,3,C,O,C.O,I,BETNAN,,4,144,145,160,210,234,,,
2012,3,C,O,C.O,I,BETNAN,,5,144,145,158,181,192,,,
2012,4,C,O,C.O,I,BETNAN,,1,144,145,160,,234,,,
2012,4,C,O,C.O,I,BETNAN,,2,144,145,160,,234,,,
2012,4,C,O,C.O,I,BETNAN,,3,144,145,158,181,234,,,
2012,4,C,O,C.O,I,BETNAN,,4,144,145,160,181,234,,,
2012,4,C,O,C.O,I,BETNAN,,5,144,145,160,181,234,,,
2012,5,C,O,C.O,I,BETNAN,,1,144,149,160,200,234,,,
2012,5,C,O,C.O,I,BETNAN,,2,144,145,163,210,234,,,
2012,5,C,O,C.O,I,BETNAN,,3,144,151,163,,234,,,
2012,5,C,O,C.O,I,BETNAN,,4,144,145,160,181,234,,,
2012,5,C,O,C.O,I,BETNAN,,5,144,145,160,,234,,,
2012,1,A,N,A.N,I,CARBIG,,1,137,145,149,205,,,,
2012,1,A,N,A.N,I,CARBIG,,2,137,145,156,205,234,,,
2012,1,A,N,A.N,I,CARBIG,,3,137,142,156,205,210,,,
2012,1,A,N,A.N,I,CARBIG,,4,137,145,154,210,234,,,
2012,1,A,N,A.N,I,CARBIG,,5,137,145,149,,234,,,
2012,2,A,N,A.N,I,CARBIG,,1,137,,156,205,234,,,
2012,2,A,N,A.N,I,CARBIG,,2,137,145,145,,234,,,
2012,2,A,N,A.N,I,CARBIG,,3,137,142,156,200,234,,,
2012,2,A,N,A.N,I,CARBIG,,4,137,142,149,200,234,,,
2012,2,A,N,A.N,I,CARBIG,,5,137,145,145,205,234,,,
2012,3,A,N,A.N,I,CARBIG,,1,136,145,156,,234,,,
2012,3,A,N,A.N,I,CARBIG,,2,136,145,149,205,234,,,
2012,3,A,N,A.N,I,CARBIG,,3,136,,158,210,,,,
2012,3,A,N,A.N,I,CARBIG,,4,136,145,149,210,234,,,
2012,3,A,N,A.N,I,CARBIG,,5,136,142,149,205,,,,
2012,4,A,N,A.N,I,CARBIG,,1,136,142,154,200,234,,,
2012,4,A,N,A.N,I,CARBIG,,2,136,142,,205,,,,
2012,4,A,N,A.N,I,CARBIG,,3,136,145,154,200,234,,,
2012,4,A,N,A.N,I,CARBIG,,4,136,142,154,205,234,,,
2012,4,A,N,A.N,I,CARBIG,,5,136,142,145,192,234,,,
2012,5,A,N,A.N,I,CARBIG,,1,136,,156,192,234,,,
2012,5,A,N,A.N,I,CARBIG,,2,136,145,158,205,234,,,
2012,5,A,N,A.N,I,CARBIG,,3,136,142,166,205,234,,,
2012,5,A,N,A.N,I,CARBIG,,4,136,156,158,210,234,,,
2012,5,A,N,A.N,I,CARBIG,,5,136,142,154,196,,,,
2012,1,A,O,A.O,I,CARBIG,,1,137,145,156,234,,,,
2012,1,A,O,A.O,I,CARBIG,,2,137,142,156,,234,,,placed marker at new individual doy 160; previous individual lost from last year
2012,1,A,O,A.O,I,CARBIG,,3,137,145,158,,234,,,
2012,1,A,O,A.O,I,CARBIG,,4,137,145,158,,234,,,
2012,1,A,O,A.O,I,CARBIG,,5,137,142,151,210,234,,,
2012,2,A,O,A.O,I,CARBIG,,1,137,145,149,200,205,,,
2012,2,A,O,A.O,I,CARBIG,,2,137,142,149,205,234,,,
2012,2,A,O,A.O,I,CARBIG,,3,137,145,151,200,,,,
2012,2,A,O,A.O,I,CARBIG,,4,137,142,145,200,234,,,
2012,2,A,O,A.O,I,CARBIG,,5,137,,149,196,234,,,
2012,3,A,O,A.O,I,CARBIG,,1,136,142,145,,234,,,
2012,3,A,O,A.O,I,CARBIG,,2,136,142,145,234,,,,
2012,3,A,O,A.O,I,CARBIG,,3,136,145,145,234,,,,replaced marker on doy 160
2012,3,A,O,A.O,I,CARBIG,,4,136,145,149,210,,,,
2012,3,A,O,A.O,I,CARBIG,,5,136,142,145,210,234,,,
2012,4,A,O,A.O,I,CARBIG,,1,136,145,151,196,234,,,
2012,4,A,O,A.O,I,CARBIG,,2,136,145,154,196,234,,,no leaves as observed on doy 200
2012,4,A,O,A.O,I,CARBIG,,3,136,142,151,196,234,,,
2012,4,A,O,A.O,I,CARBIG,,4,136,145,154,200,234,,,
2012,4,A,O,A.O,I,CARBIG,,5,136,145,171,200,234,,,
2012,5,A,O,A.O,I,CARBIG,,1,136,145,149,205,234,,,
2012,5,A,O,A.O,I,CARBIG,,2,136,142,,,,,,
2012,5,A,O,A.O,I,CARBIG,,3,136,142,145,205,234,,,
2012,5,A,O,A.O,I,CARBIG,,4,136,145,149,,234,,,
2012,5,A,O,A.O,I,CARBIG,,5,136,142,154,205,234,,,
2012,1,C,N,C.N,I,CARBIG,,1,149,156,158,210,234,,,
2012,1,C,N,C.N,I,CARBIG,,2,149,156,163,200,234,,,
2012,1,C,N,C.N,I,CARBIG,,3,149,156,160,234,,,,
2012,1,C,N,C.N,I,CARBIG,,4,149,154,158,200,234,,,
2012,1,C,N,C.N,I,CARBIG,,5,149,154,156,205,,,,this plot covered by lingering snow drift until
2012,2,C,N,C.N,I,CARBIG,,1,145,156,160,196,205,,,
2012,2,C,N,C.N,I,CARBIG,,2,145,151,156,196,205,,,
2012,2,C,N,C.N,I,CARBIG,,3,145,154,156,192,234,,,
2012,2,C,N,C.N,I,CARBIG,,4,145,151,160,192,234,,,
2012,2,C,N,C.N,I,CARBIG,,5,145,154,163,196,205,,,
2012,3,C,N,C.N,I,CARBIG,,1,144,154,156,205,234,,,
2012,3,C,N,C.N,I,CARBIG,,2,144,151,,,,,,
2012,3,C,N,C.N,I,CARBIG,,3,144,,160,205,234,,,
2012,3,C,N,C.N,I,CARBIG,,4,144,149,156,200,234,,,
2012,3,C,N,C.N,I,CARBIG,,5,144,145,154,196,234,,,
2012,4,C,N,C.N,I,CARBIG,,1,144,149,154,210,234,,,
2012,4,C,N,C.N,I,CARBIG,,2,144,149,160,210,,,,
2012,4,C,N,C.N,I,CARBIG,,3,144,145,158,205,,,,
2012,4,C,N,C.N,I,CARBIG,,4,144,151,158,205,,,,
2012,4,C,N,C.N,I,CARBIG,,5,144,149,156,210,234,,,
2012,5,C,N,C.N,I,CARBIG,,1,144,151,156,200,234,,,
2012,5,C,N,C.N,I,CARBIG,,2,144,154,160,205,234,,,
2012,5,C,N,C.N,I,CARBIG,,3,144,158,160,200,234,,,
2012,5,C,N,C.N,I,CARBIG,,4,144,145,160,205,234,,,
2012,5,C,N,C.N,I,CARBIG,,5,144,154,163,205,234,,,
2012,1,C,O,C.O,I,CARBIG,,1,149,156,163,234,,,,
2012,1,C,O,C.O,I,CARBIG,,2,149,156,160,234,,,,
2012,1,C,O,C.O,I,CARBIG,,3,149,154,158,,,,,
2012,1,C,O,C.O,I,CARBIG,,4,149,158,163,234,,,,
2012,1,C,O,C.O,I,CARBIG,,5,149,156,158,,234,,,this plot covered by lingering snow drift until
2012,2,C,O,C.O,I,CARBIG,,1,145,149,154,200,234,,,
2012,2,C,O,C.O,I,CARBIG,,2,145,149,154,205,,,,
2012,2,C,O,C.O,I,CARBIG,,3,145,145,156,205,234,,,
2012,2,C,O,C.O,I,CARBIG,,4,145,149,151,205,234,,,
2012,2,C,O,C.O,I,CARBIG,,5,145,151,156,205,234,,,
2012,3,C,O,C.O,I,CARBIG,,1,144,151,156,205,234,,,
2012,3,C,O,C.O,I,CARBIG,,2,144,145,158,,234,,,
2012,3,C,O,C.O,I,CARBIG,,3,144,151,156,200,,,,
2012,3,C,O,C.O,I,CARBIG,,4,144,154,171,210,,,,
2012,3,C,O,C.O,I,CARBIG,,5,144,145,154,200,234,,,
2012,4,C,O,C.O,I,CARBIG,,1,144,149,154,,234,,,
2012,4,C,O,C.O,I,CARBIG,,2,144,151,156,,234,,,
2012,4,C,O,C.O,I,CARBIG,,3,144,149,156,,234,,,
2012,4,C,O,C.O,I,CARBIG,,4,144,154,158,234,,,,
2012,4,C,O,C.O,I,CARBIG,,5,144,158,160,,234,,,
2012,5,C,O,C.O,I,CARBIG,,1,144,149,154,200,234,,,
2012,5,C,O,C.O,I,CARBIG,,2,144,151,156,205,234,,,
2012,5,C,O,C.O,I,CARBIG,,3,144,151,154,196,234,,,
2012,5,C,O,C.O,I,CARBIG,,4,144,156,171,196,,,,
2012,5,C,O,C.O,I,CARBIG,,5,144,160,,,,,,
2012,1,A,N,A.N,I,CASTET,,1,137,156,156,205,205,,,
2012,1,A,N,A.N,I,CASTET,,2,137,158,158,205,205,,,
2012,1,A,N,A.N,I,CASTET,,3,137,160,160,200,200,,,moved marker to new individual; plant was dead
2012,1,A,N,A.N,I,CASTET,,4,137,158,158,205,205,,,
2012,1,A,N,A.N,I,CASTET,,5,137,156,156,200,200,,,
2012,2,A,N,A.N,I,CASTET,,4,137,158,158,205,205,,,
2012,2,A,N,A.N,I,CASTET,,5,137,158,158,200,200,,,
2012,4,A,N,A.N,I,CASTET,,1,136,156,156,200,200,,,
2012,4,A,N,A.N,I,CASTET,,2,136,156,156,205,205,,,
2012,4,A,N,A.N,I,CASTET,,3,136,160,160,196,196,,,
2012,4,A,N,A.N,I,CASTET,,4,136,158,158,,,,,
2012,4,A,N,A.N,I,CASTET,,5,136,163,163,,,,,
2012,5,A,N,A.N,I,CASTET,,1,136,163,163,200,200,,,
2012,5,A,N,A.N,I,CASTET,,2,136,163,163,205,205,,,
2012,5,A,N,A.N,I,CASTET,,3,136,158,158,200,200,,,
2012,5,A,N,A.N,I,CASTET,,4,136,168,168,205,205,,,
2012,5,A,N,A.N,I,CASTET,,5,136,156,156,200,200,,,
2012,2,A,O,A.O,I,CASTET,,1,137,154,154,205,205,,,
2012,2,A,O,A.O,I,CASTET,,2,137,154,154,200,200,,,
2012,2,A,O,A.O,I,CASTET,,3,137,154,154,200,200,,,
2012,2,A,O,A.O,I,CASTET,,4,137,154,154,200,200,,,
2012,2,A,O,A.O,I,CASTET,,5,137,154,154,205,205,,,
2012,3,A,O,A.O,I,CASTET,,1,136,160,160,200,200,,,
2012,3,A,O,A.O,I,CASTET,,2,136,156,156,205,205,,,
2012,3,A,O,A.O,I,CASTET,,3,136,158,158,205,205,,,
2012,3,A,O,A.O,I,CASTET,,4,136,156,156,205,205,,,
2012,3,A,O,A.O,I,CASTET,,5,136,156,156,205,205,,,
2012,5,A,O,A.O,I,CASTET,,1,136,156,156,205,205,,,
2012,5,A,O,A.O,I,CASTET,,2,136,154,154,200,200,,,
2012,5,A,O,A.O,I,CASTET,,3,136,163,163,200,200,,,
2012,5,A,O,A.O,I,CASTET,,4,136,160,160,205,205,,,
2012,5,A,O,A.O,I,CASTET,,5,136,156,156,205,205,,,
2012,1,C,N,C.N,I,CASTET,,1,149,163,163,,,,,this plot covered by lingering snow drift until
2012,1,C,N,C.N,I,CASTET,,2,149,163,163,,,,,this plot covered by lingering snow drift until
2012,1,C,N,C.N,I,CASTET,,3,149,163,163,205,205,,,this plot covered by lingering snow drift until
2012,1,C,N,C.N,I,CASTET,,4,149,163,163,,,,,this plot covered by lingering snow drift until
2012,1,C,N,C.N,I,CASTET,,5,149,163,163,,,,,this plot covered by lingering snow drift until
2012,2,C,N,C.N,I,CASTET,,4,145,158,158,,,,,
2012,2,C,N,C.N,I,CASTET,,5,145,158,158,,,,,
2012,4,C,N,C.N,I,CASTET,,1,144,158,158,,,,,
2012,4,C,N,C.N,I,CASTET,,2,144,163,163,,,,,
2012,4,C,N,C.N,I,CASTET,,3,144,166,166,,,,,
2012,4,C,N,C.N,I,CASTET,,4,144,163,163,,,,,
2012,4,C,N,C.N,I,CASTET,,5,144,168,168,,,,,
2012,5,C,N,C.N,I,CASTET,,1,144,163,163,205,205,,,
2012,5,C,N,C.N,I,CASTET,,2,144,168,168,200,200,,,
2012,5,C,N,C.N,I,CASTET,,3,144,163,163,200,200,,,
2012,5,C,N,C.N,I,CASTET,,4,144,163,163,205,205,,,
2012,5,C,N,C.N,I,CASTET,,5,144,163,163,205,205,,,
2012,4,C,O,C.O,I,CASTET,,1,144,160,160,,,,,
2012,4,C,O,C.O,I,CASTET,,2,144,160,160,,,,,
2012,4,C,O,C.O,I,CASTET,,3,144,160,160,205,205,,,
2012,4,C,O,C.O,I,CASTET,,4,144,158,158,,,,,
2012,4,C,O,C.O,I,CASTET,,5,144,158,158,,,,,
2012,5,C,O,C.O,I,CASTET,,1,144,160,160,205,205,,,
2012,5,C,O,C.O,I,CASTET,,2,144,158,158,205,205,,,
2012,5,C,O,C.O,I,CASTET,,3,144,163,163,205,205,,,
2012,5,C,O,C.O,I,CASTET,,4,144,160,160,205,205,,,
2012,5,C,O,C.O,I,CASTET,,5,144,160,160,205,205,,,
2012,1,A,N,A.N,T,ERIVAG,,1,137,137,142,,,,,
2012,1,A,N,A.N,T,ERIVAG,,2,137,137,149,,,,,
2012,1,A,N,A.N,T,ERIVAG,,3,137,137,145,,,,,
2012,1,A,N,A.N,T,ERIVAG,,4,137,137,145,205,,,,
2012,1,A,N,A.N,T,ERIVAG,,5,137,137,142,,,,,
2012,2,A,N,A.N,T,ERIVAG,,1,137,137,149,210,,,,
2012,2,A,N,A.N,T,ERIVAG,,2,137,137,145,210,,,,
2012,2,A,N,A.N,T,ERIVAG,,3,137,137,149,,,,,moved marker to new individual on doy 156
2012,2,A,N,A.N,T,ERIVAG,,4,137,137,145,210,,,,
2012,2,A,N,A.N,T,ERIVAG,,5,137,137,138,,,,,
2012,3,A,N,A.N,T,ERIVAG,,1,136,137,145,210,210,,,
2012,3,A,N,A.N,T,ERIVAG,,2,136,137,145,,,,,couldn’t find on DOY 234
2012,3,A,N,A.N,T,ERIVAG,,3,136,137,142,,,,,
2012,3,A,N,A.N,T,ERIVAG,,4,136,137,145,,,,,
2012,3,A,N,A.N,T,ERIVAG,,5,136,137,142,,,,,
2012,4,A,N,A.N,T,ERIVAG,,1,136,137,145,210,,,,
2012,4,A,N,A.N,T,ERIVAG,,2,136,137,145,,,,,
2012,4,A,N,A.N,T,ERIVAG,,3,136,137,139,,,,,
2012,4,A,N,A.N,T,ERIVAG,,4,136,137,145,,,,,
2012,4,A,N,A.N,T,ERIVAG,,5,136,137,149,210,,,,
2012,5,A,N,A.N,T,ERIVAG,,1,136,137,142,,,,,
2012,5,A,N,A.N,T,ERIVAG,,2,136,137,142,210,,,,
2012,5,A,N,A.N,T,ERIVAG,,3,136,137,142,205,,,,
2012,5,A,N,A.N,T,ERIVAG,,4,136,137,142,,,,,
2012,5,A,N,A.N,T,ERIVAG,,5,136,137,142,210,,,,
2012,1,A,O,A.O,T,ERIVAG,,1,137,137,142,210,,,,
2012,1,A,O,A.O,T,ERIVAG,,2,137,137,142,,,,,
2012,1,A,O,A.O,T,ERIVAG,,3,137,137,142,210,,,,
2012,1,A,O,A.O,T,ERIVAG,,4,137,137,142,210,,,,
2012,1,A,O,A.O,T,ERIVAG,,5,137,137,145,210,,,,
2012,2,A,O,A.O,T,ERIVAG,,1,137,137,138,210,210,,,
2012,2,A,O,A.O,T,ERIVAG,,2,137,137,145,210,,,,
2012,2,A,O,A.O,T,ERIVAG,,3,137,137,138,,,,,
2012,2,A,O,A.O,T,ERIVAG,,4,137,137,142,,,,,no record for FLB
2012,2,A,O,A.O,T,ERIVAG,,5,137,137,145,,,,,
2012,3,A,O,A.O,T,ERIVAG,,1,136,137,142,,,,,
2012,3,A,O,A.O,T,ERIVAG,,2,136,137,138,205,,,,
2012,3,A,O,A.O,T,ERIVAG,,3,136,137,145,,,,,
2012,3,A,O,A.O,T,ERIVAG,,4,136,137,142,210,,,,
2012,3,A,O,A.O,T,ERIVAG,,5,136,137,145,210,210,,,
2012,5,A,O,A.O,T,ERIVAG,,1,136,137,145,,,,,
2012,5,A,O,A.O,T,ERIVAG,,2,136,137,154,,,,,
2012,5,A,O,A.O,T,ERIVAG,,3,136,137,142,,,,,
2012,5,A,O,A.O,T,ERIVAG,,4,136,137,145,,,,,
2012,5,A,O,A.O,T,ERIVAG,,5,136,137,151,,,,,
2012,1,C,N,C.N,T,ERIVAG,,1,149,154,156,205,,,,this plot covered by lingering snow drift until
2012,1,C,N,C.N,T,ERIVAG,,2,149,154,160,205,,,,this plot covered by lingering snow drift until
2012,1,C,N,C.N,T,ERIVAG,,3,149,154,154,205,,,,this plot covered by lingering snow drift until
2012,1,C,N,C.N,T,ERIVAG,,4,149,154,156,210,,,,this plot covered by lingering snow drift until
2012,1,C,N,C.N,T,ERIVAG,,5,149,154,160,,,,,
2012,2,C,N,C.N,T,ERIVAG,,1,145,145,151,,,,,
2012,2,C,N,C.N,T,ERIVAG,,2,145,145,156,,,,,
2012,2,C,N,C.N,T,ERIVAG,,3,145,145,156,205,,,,
2012,2,C,N,C.N,T,ERIVAG,,4,145,145,149,205,,,,
2012,2,C,N,C.N,T,ERIVAG,,5,145,145,149,,,,,
2012,3,C,N,C.N,T,ERIVAG,,1,144,145,151,205,,,,
2012,3,C,N,C.N,T,ERIVAG,,2,144,145,149,205,,,,
2012,3,C,N,C.N,T,ERIVAG,,3,144,145,149,200,,,,
2012,3,C,N,C.N,T,ERIVAG,,4,144,145,149,,,,,
2012,3,C,N,C.N,T,ERIVAG,,5,144,145,145,,,,,
2012,4,C,N,C.N,T,ERIVAG,,1,144,145,156,,,,,
2012,4,C,N,C.N,T,ERIVAG,,2,144,145,156,205,,,,
2012,4,C,N,C.N,T,ERIVAG,,3,144,145,154,,,,,
2012,4,C,N,C.N,T,ERIVAG,,4,144,145,154,205,,,,
2012,4,C,N,C.N,T,ERIVAG,,5,144,145,156,210,,,,
2012,5,C,N,C.N,T,ERIVAG,,1,144,145,154,,,,,
2012,5,C,N,C.N,T,ERIVAG,,2,144,145,154,,,,,
2012,5,C,N,C.N,T,ERIVAG,,3,144,145,151,,,,,
2012,5,C,N,C.N,T,ERIVAG,,4,144,145,154,210,,,,
2012,5,C,N,C.N,T,ERIVAG,,5,144,145,160,,,,,
2012,1,C,O,C.O,T,ERIVAG,,1,149,154,158,,,,,this plot covered by lingering snow drift until
2012,1,C,O,C.O,T,ERIVAG,,2,149,154,158,,,,,this plot covered by lingering snow drift until
2012,1,C,O,C.O,T,ERIVAG,,3,149,154,156,205,,,,this plot covered by lingering snow drift until
2012,1,C,O,C.O,T,ERIVAG,,4,149,154,158,,,,,this plot covered by lingering snow drift until
2012,1,C,O,C.O,T,ERIVAG,,5,149,154,156,,,,,this plot covered by lingering snow drift until
2012,2,C,O,C.O,T,ERIVAG,,1,145,145,151,205,,,,
2012,2,C,O,C.O,T,ERIVAG,,2,145,145,156,205,,,,
2012,2,C,O,C.O,T,ERIVAG,,3,145,145,149,,,,,
2012,2,C,O,C.O,T,ERIVAG,,4,145,145,145,,,,,
2012,2,C,O,C.O,T,ERIVAG,,5,145,145,145,210,,,,
2012,3,C,O,C.O,T,ERIVAG,,1,144,145,145,,,,,
2012,3,C,O,C.O,T,ERIVAG,,2,144,145,149,205,,,,
2012,3,C,O,C.O,T,ERIVAG,,3,144,145,149,200,205,,,
2012,3,C,O,C.O,T,ERIVAG,,4,144,145,149,,,,,
2012,3,C,O,C.O,T,ERIVAG,,5,144,145,149,210,,,,
2012,4,C,O,C.O,T,ERIVAG,,1,144,145,151,,,,,
2012,4,C,O,C.O,T,ERIVAG,,2,144,145,149,205,,,,
2012,4,C,O,C.O,T,ERIVAG,,3,144,145,145,,,,,
2012,4,C,O,C.O,T,ERIVAG,,4,144,145,151,,,,,
2012,4,C,O,C.O,T,ERIVAG,,5,144,145,149,,,,,
2012,5,C,O,C.O,T,ERIVAG,,1,144,145,156,,,,,
2012,5,C,O,C.O,T,ERIVAG,,2,144,145,151,210,,,,
2012,5,C,O,C.O,T,ERIVAG,,3,144,145,156,210,,,,"moved on doy 171, previous individual dead"
2012,5,C,O,C.O,T,ERIVAG,,4,144,145,156,,,,,dead
2012,5,C,O,C.O,T,ERIVAG,,5,144,145,151,205,,,,
2012,1,A,N,A.N,I,LEDPAL,,1,137,156,178,,,,,
2012,1,A,N,A.N,I,LEDPAL,,2,137,158,178,205,205,,,
2012,1,A,N,A.N,I,LEDPAL,,3,137,158,178,,,,,
2012,1,A,N,A.N,I,LEDPAL,,4,137,158,175,200,200,,,
2012,1,A,N,A.N,I,LEDPAL,,5,137,,,205,205,,,
2012,2,A,N,A.N,I,LEDPAL,,1,137,156,178,,,,,
2012,2,A,N,A.N,I,LEDPAL,,2,137,160,175,,,,,
2012,2,A,N,A.N,I,LEDPAL,,3,137,156,185,205,205,,,
2012,2,A,N,A.N,I,LEDPAL,,4,137,156,178,,,,,
2012,2,A,N,A.N,I,LEDPAL,,5,137,156,181,,,,,
2012,3,A,N,A.N,I,LEDPAL,,1,136,156,178,,,,,
2012,3,A,N,A.N,I,LEDPAL,,2,136,158,178,200,200,,,replaced marker with new individual on DOY 158
2012,3,A,N,A.N,I,LEDPAL,,3,136,156,178,205,205,,,
2012,3,A,N,A.N,I,LEDPAL,,4,136,156,178,,,,,couldn't find on DOY 234
2012,3,A,N,A.N,I,LEDPAL,,5,136,156,178,210,210,,,
2012,4,A,N,A.N,I,LEDPAL,,1,136,156,185,,,,,
2012,4,A,N,A.N,I,LEDPAL,,2,136,156,178,205,205,,,
2012,4,A,N,A.N,I,LEDPAL,,3,136,158,185,205,205,,,
2012,4,A,N,A.N,I,LEDPAL,,4,136,156,178,,,,,
2012,4,A,N,A.N,I,LEDPAL,,5,136,158,178,205,205,,,
2012,5,A,N,A.N,I,LEDPAL,,1,136,156,178,,,,,
2012,5,A,N,A.N,I,LEDPAL,,2,136,156,181,,,,,
2012,5,A,N,A.N,I,LEDPAL,,3,136,156,181,,,,,
2012,5,A,N,A.N,I,LEDPAL,,4,136,160,178,,,,,
2012,5,A,N,A.N,I,LEDPAL,,5,136,168,185,,,,,
2012,1,A,O,A.O,I,LEDPAL,,1,137,156,175,210,210,,,
2012,1,A,O,A.O,I,LEDPAL,,2,137,160,181,210,210,,,
2012,1,A,O,A.O,I,LEDPAL,,3,137,156,181,205,205,,,
2012,1,A,O,A.O,I,LEDPAL,,4,137,156,175,210,210,,,
2012,1,A,O,A.O,I,LEDPAL,,5,137,156,178,210,210,,,
2012,2,A,O,A.O,I,LEDPAL,,1,137,156,175,205,205,,,
2012,2,A,O,A.O,I,LEDPAL,,2,137,156,175,,,,,
2012,2,A,O,A.O,I,LEDPAL,,3,137,156,181,210,210,,,
2012,2,A,O,A.O,I,LEDPAL,,4,137,156,185,,,,,
2012,2,A,O,A.O,I,LEDPAL,,5,137,156,181,,,,,
2012,3,A,O,A.O,I,LEDPAL,,1,136,156,181,210,210,,,
2012,3,A,O,A.O,I,LEDPAL,,2,136,156,181,210,210,,,
2012,3,A,O,A.O,I,LEDPAL,,3,136,156,181,,,,,
2012,3,A,O,A.O,I,LEDPAL,,4,136,156,178,210,210,,,
2012,3,A,O,A.O,I,LEDPAL,,5,136,156,181,,,,,
2012,4,A,O,A.O,I,LEDPAL,,1,136,156,178,,,,,
2012,4,A,O,A.O,I,LEDPAL,,2,136,156,178,210,210,,,
2012,4,A,O,A.O,I,LEDPAL,,3,136,156,178,205,205,,,
2012,4,A,O,A.O,I,LEDPAL,,4,136,158,181,,,,,moved marker; previous individual dead
2012,4,A,O,A.O,I,LEDPAL,,5,136,156,185,205,205,,,
2012,5,A,O,A.O,I,LEDPAL,,1,136,156,181,210,210,,,
2012,5,A,O,A.O,I,LEDPAL,,2,136,156,175,,,,,
2012,5,A,O,A.O,I,LEDPAL,,3,136,156,175,,,,,
2012,5,A,O,A.O,I,LEDPAL,,4,136,156,181,205,205,,,
2012,5,A,O,A.O,I,LEDPAL,,5,136,156,178,205,205,,,"evidence of vole nests overwinter, tussock totally grazed"
2012,1,C,N,C.N,I,LEDPAL,,1,149,163,185,,,,,
2012,1,C,N,C.N,I,LEDPAL,,2,149,160,185,200,200,,,
2012,1,C,N,C.N,I,LEDPAL,,3,149,163,185,200,200,,,
2012,1,C,N,C.N,I,LEDPAL,,4,149,160,185,200,200,,,
2012,1,C,N,C.N,I,LEDPAL,,5,149,158,185,,,,,
2012,2,C,N,C.N,I,LEDPAL,,1,145,160,178,205,205,,,
2012,2,C,N,C.N,I,LEDPAL,,2,145,160,185,,,,,
2012,2,C,N,C.N,I,LEDPAL,,3,145,163,185,,,,,
2012,2,C,N,C.N,I,LEDPAL,,4,145,160,185,,,,,
2012,2,C,N,C.N,I,LEDPAL,,5,145,163,181,,,,,
2012,3,C,N,C.N,I,LEDPAL,,1,144,160,178,205,205,,,this plant is dead
2012,3,C,N,C.N,I,LEDPAL,,2,144,163,178,200,200,,,moved marker about 1cm on doy 160
2012,3,C,N,C.N,I,LEDPAL,,3,144,160,181,205,205,,,
2012,3,C,N,C.N,I,LEDPAL,,4,144,160,185,205,205,,,
2012,3,C,N,C.N,I,LEDPAL,,5,144,160,178,,,,,
2012,4,C,N,C.N,I,LEDPAL,,1,144,158,181,,,,,
2012,4,C,N,C.N,I,LEDPAL,,2,144,158,181,210,210,,,
2012,4,C,N,C.N,I,LEDPAL,,3,144,156,181,200,200,,,
2012,4,C,N,C.N,I,LEDPAL,,4,144,160,181,,,,,
2012,4,C,N,C.N,I,LEDPAL,,5,144,158,181,205,205,,,
2012,5,C,N,C.N,I,LEDPAL,,1,144,163,185,,,,,
2012,5,C,N,C.N,I,LEDPAL,,2,144,166,185,,,,,
2012,5,C,N,C.N,I,LEDPAL,,3,144,160,181,,,,,
2012,5,C,N,C.N,I,LEDPAL,,4,144,,,,,,,
2012,5,C,N,C.N,I,LEDPAL,,5,144,163,181,205,205,,,
2012,1,C,O,C.O,I,LEDPAL,,1,149,160,185,,,,,this plot covered by lingering snow drift until
2012,1,C,O,C.O,I,LEDPAL,,2,149,163,192,210,210,,,this plot covered by lingering snow drift until
2012,1,C,O,C.O,I,LEDPAL,,3,149,158,185,205,205,,,this plot covered by lingering snow drift until
2012,1,C,O,C.O,I,LEDPAL,,4,149,168,185,,,,,this plot covered by lingering snow drift until
2012,1,C,O,C.O,I,LEDPAL,,5,149,160,185,,,,,
2012,2,C,O,C.O,I,LEDPAL,,1,145,158,185,200,200,,,
2012,2,C,O,C.O,I,LEDPAL,,2,145,156,185,205,205,,,
2012,2,C,O,C.O,I,LEDPAL,,3,145,156,185,196,200,,,
2012,2,C,O,C.O,I,LEDPAL,,4,145,158,185,,,,,
2012,2,C,O,C.O,I,LEDPAL,,5,145,158,185,,,,,
2012,3,C,O,C.O,I,LEDPAL,,1,144,156,185,210,210,,,
2012,3,C,O,C.O,I,LEDPAL,,2,144,158,181,,,,,
2012,3,C,O,C.O,I,LEDPAL,,3,144,160,192,205,205,,,
2012,3,C,O,C.O,I,LEDPAL,,4,144,158,185,,,,,
2012,3,C,O,C.O,I,LEDPAL,,5,144,156,181,,,,,
2012,4,C,O,C.O,I,LEDPAL,,1,144,156,181,,,,,
2012,4,C,O,C.O,I,LEDPAL,,2,144,166,192,210,210,,,
2012,4,C,O,C.O,I,LEDPAL,,3,144,156,185,,,,,
2012,4,C,O,C.O,I,LEDPAL,,4,144,156,185,,,,,
2012,4,C,O,C.O,I,LEDPAL,,5,144,156,181,200,200,,,
2012,5,C,O,C.O,I,LEDPAL,,1,144,163,181,210,210,,,
2012,5,C,O,C.O,I,LEDPAL,,2,144,163,178,210,210,,,
