"site_name","subsite","spp","year","treatment","plot","plant_id","phen_stage","prior_visit","doy"
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","451E","AR2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","451E","AR3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","451E","AR4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","451E","AR5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","451E","BB1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","451E","BB2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","451E","BB3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","451E","BB4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","451E","BB5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","451C","AR1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","451C","AR2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","451C","AR3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","451C","AR4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","451C","AR5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","451C","BB1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","451C","BB2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","451C","BB3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","451C","BB4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","451C","BB5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","452E","AR1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","452E","AR2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","452E","AR3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","452E","AR4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","452E","AR5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","452E","BB1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","452E","BB2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","452E","BB3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","452E","BB4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","452E","BB5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","452C","AR1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","452C","AR2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","452C","AR3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","452C","AR4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","452C","AR5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","452C","BB1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","452C","BB2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","452C","BB3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","452C","BB4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","452C","BB5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","453E","AR1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","453E","AR2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","453E","AR3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","453E","AR4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","453E","AR5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","453E","BB1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","453E","BB2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","453E","BB3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","453E","BB4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","453E","BB5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","453C","AR1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","453C","AR2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","453C","AR3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","453C","AR4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","453C","AR5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","453C","BB1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","453C","BB2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","453C","BB3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","453C","BB4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","453C","BB5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","454E","AR1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","454E","AR2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","454E","AR3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","454E","AR4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","454E","AR5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","454E","BB1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","454E","BB2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","454E","BB3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","454E","BB4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","454E","BB5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","454C","AR1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","454C","AR2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","454C","AR3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","454C","AR4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","454C","AR5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","454C","BB1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","454C","BB2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","454C","BB3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","454C","BB4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","454C","BB5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","455E","AR1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","455E","AR2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","455E","AR3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","455E","AR4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","455E","AR5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","455E","BB1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","455E","BB2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","455E","BB3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","455E","BB4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","455E","BB5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","455C","AR1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","455C","AR2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","455C","AR3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","455C","AR4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","455C","AR5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","455C","BB1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","455C","BB2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","455C","BB3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","455C","BB4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","455C","BB5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","755E","AR1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","755E","AR2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","755E","AR3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","755E","AR4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","755E","AR5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","755E","BB1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","755E","BB2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","755E","BB3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","755E","BB4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","755E","BB5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","755C","AR1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","755C","AR2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","755C","AR3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","755C","AR4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","755C","AR5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","755C","BB1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","755C","BB2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","755C","BB3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","755C","BB4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","755C","BB5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","754E","AR1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","754E","AR2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","754E","AR3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","754E","AR4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","754E","AR5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","754E","BB1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","754E","BB2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","754E","BB3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","754E","BB4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","754E","BB5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","754C","AR1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","754C","AR2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","754C","AR3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","754C","AR4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","754C","AR5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","754C","BB1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","754C","BB2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","754C","BB3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","754C","BB4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","754C","BB5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","753E","AR1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","753E","AR2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","753E","AR3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","753E","AR4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","753E","AR5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","753E","BB1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","753E","BB2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","753E","BB3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","753E","BB4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","753E","BB5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","753C","AR1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","753C","AR2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","753C","AR3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","753C","AR4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","753C","AR5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","753C","BB1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","753C","BB2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","753C","BB3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","753C","BB4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","753C","BB5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","752E","AR1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","752E","AR2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","752E","AR3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","752E","AR4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","752E","AR5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","752E","BB1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","752E","BB2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","752E","BB3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","752E","BB4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","752E","BB5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","752C","AR1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","752C","AR2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","752C","AR3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","752C","AR4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","752C","AR5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","752C","BB1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","752C","BB2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","752C","BB3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","752C","BB4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","752C","BB5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","751E","AR1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","751E","AR2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","751E","AR3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","751E","AR4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM_OTC","751E","AR5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","751E","BB1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","751E","BB2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","751E","BB3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","751E","BB4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM_OTC","751E","BB5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","751C","AR1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","751C","AR2","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","751C","AR3","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","751C","AR4","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","ACOROS",1993,"SNOWFENCE_MEDIUM","751C","AR5","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","751C","BB1","1st_leaf",NA,NA
"NIWOT","NIWOT.SADSNFC.MW","POLBIS",1993,"SNOWFENCE_MEDIUM","751C","BB2","1st_leaf",NA,NA
